price,bedrooms,bathrooms,sqft_living,floors,waterfront,view,condition,sqft_basement,city,house_age,is_renovated,sqft_living_bathrooms,zipcode
447000.0,2.0,1.0,1320,1.0,0,0,3,0,Seattle,61,0,1320.0,98177
320000.0,4.0,2.5,2570,2.0,0,0,3,0,Maple Valley,9,0,6425.0,98038
212700.0,2.0,1.0,940,1.0,0,0,3,0,Seattle,88,1,940.0,98126
260000.0,2.0,1.0,700,1.0,0,0,3,0,Seattle,92,1,700.0,98122
410000.0,3.0,2.0,1400,2.0,0,0,4,0,Vashon,33,0,2800.0,98070
355000.0,4.0,2.5,1890,2.0,0,0,3,0,Maple Valley,18,0,4725.0,98038
275500.0,2.0,1.0,720,1.0,0,0,5,0,Shoreline,63,0,720.0,98133
415000.0,3.0,1.75,2410,1.0,0,0,4,550,Renton,47,0,4217.5,98058
279000.0,3.0,2.5,1630,1.0,0,0,3,310,Kent,29,0,4075.0,98042
350000.0,5.0,1.75,2330,1.0,0,0,4,1150,Renton,46,0,4077.5,98059
355000.0,2.0,2.25,1330,2.0,0,0,3,0,Kenmore,29,0,2992.5,98028
750000.0,4.0,2.25,3190,2.0,0,0,3,890,Sammamish,30,0,7177.5,98074
235000.0,3.0,1.75,1400,1.0,0,0,3,0,Enumclaw,16,1,2450.0,98022
209950.0,3.0,1.0,970,1.0,0,0,4,0,Federal Way,47,0,970.0,98023
230000.0,3.0,1.75,1010,1.0,0,0,5,0,Covington,45,0,1767.5,98042
725000.0,3.0,2.5,3580,1.5,0,0,3,0,Maple Valley,24,1,8950.0,98038
430000.0,2.0,1.0,1050,1.0,0,0,5,200,Seattle,87,0,1050.0,98117
661500.0,5.0,2.5,2500,1.0,0,0,4,1010,Redmond,37,0,6250.0,98052
738000.0,3.0,3.0,2630,2.0,0,0,3,0,Redmond,8,0,7890.0,98052
221000.0,3.0,1.0,910,1.0,0,0,3,0,Seattle,48,1,910.0,98148
665000.0,3.0,2.5,2610,2.0,0,0,3,0,Woodinville,26,1,6525.0,98072
255000.0,3.0,2.5,1720,2.0,0,0,3,0,Auburn,16,1,4300.0,98092
355000.0,3.0,1.75,2040,1.0,0,0,4,0,Kent,34,0,3570.0,98042
755000.0,5.0,2.5,3260,1.5,0,1,4,950,Lake Forest Park,64,1,8150.0,98155
300000.0,3.0,1.5,1590,1.0,0,0,3,0,Kenmore,58,1,2385.0,98028
500000.0,4.0,1.0,1440,1.5,0,0,3,0,Seattle,108,1,1440.0,98107
191000.0,2.0,1.0,900,1.0,0,0,5,0,Seattle,109,0,900.0,98108
315000.0,6.0,4.0,3120,2.0,0,2,4,1030,Seattle,21,0,12480.0,98106
415000.0,3.0,2.5,1060,2.0,0,0,3,0,Seattle,14,0,2650.0,98117
394000.0,4.0,2.5,3000,2.0,0,0,3,0,Maple Valley,12,0,7500.0,98038
490000.0,3.0,2.5,2230,2.0,0,0,3,0,Snoqualmie,14,0,5575.0,98065
523460.0,5.0,1.75,1890,1.5,0,0,3,800,Seattle,108,1,3307.5,98107
550000.0,4.0,3.5,4150,2.0,0,0,3,0,Auburn,8,0,14525.0,98092
342000.0,3.0,1.75,1780,1.0,0,0,3,500,Renton,33,1,3115.0,98058
560000.0,4.0,2.5,2710,2.0,0,0,3,0,Renton,11,0,6775.0,98059
1050000.0,4.0,4.25,4390,2.0,0,3,3,1070,Issaquah,11,0,18657.5,98029
710000.0,2.0,1.5,1640,1.5,0,0,5,100,Seattle,98,0,2460.0,98105
1020000.0,3.0,2.25,1670,1.5,0,3,3,0,Seattle,111,1,3757.5,98119
399950.0,3.0,2.5,2570,2.0,0,0,3,0,Kent,25,0,6425.0,98031
480000.0,2.0,1.0,1500,1.0,0,0,3,0,Seattle,112,0,1500.0,98103
410000.0,3.0,1.0,2710,2.0,0,3,4,0,Burien,64,1,2710.0,98166
530000.0,4.0,1.75,2860,1.0,0,0,3,1150,Woodinville,36,0,5005.0,98077
528000.0,2.0,0.75,840,1.0,1,4,4,0,Vashon,77,0,630.0,98070
469900.0,4.0,2.5,2990,2.0,0,0,4,0,Renton,23,0,7475.0,98058
397000.0,5.0,1.0,1170,1.0,0,0,4,370,Seattle,70,0,1170.0,98125
718500.0,3.0,1.5,1200,1.0,0,0,3,170,Seattle,62,1,1800.0,98112
195000.0,2.0,1.0,1020,1.0,0,0,3,0,Seattle,74,1,1020.0,98168
285000.0,2.0,1.0,910,1.0,0,0,4,0,Shoreline,66,0,910.0,98155
295000.0,1.0,1.0,700,1.0,0,0,4,0,Seattle,107,0,700.0,98106
602000.0,4.0,1.75,2420,1.0,0,0,4,540,Redmond,33,0,4235.0,98053
235000.0,3.0,1.75,1950,1.0,0,0,3,0,Renton,54,1,3412.5,98055
465000.0,4.0,2.5,3060,2.0,0,0,3,0,Maple Valley,2,1,7650.0,98038
234000.0,4.0,1.0,1390,1.0,0,0,3,0,Kent,59,1,1390.0,98032
504200.0,2.0,1.5,1200,3.0,0,0,3,0,Seattle,6,0,1800.0,98103
710000.0,3.0,2.5,2440,2.0,0,0,3,0,Redmond,11,0,6100.0,98052
589500.0,3.0,3.25,2310,2.0,0,0,3,580,Seattle,9,0,7507.5,98116
415000.0,3.0,2.75,2600,1.5,0,0,3,0,Skykomish,5,0,7150.0,98288
735000.0,3.0,2.25,1490,2.0,0,0,3,450,Seattle,3,0,3352.5,98112
427000.0,3.0,2.5,2432,2.0,0,2,3,0,Federal Way,9,0,6080.0,98001
982000.0,4.0,2.75,3610,2.0,0,0,3,0,Kirkland,0,0,9927.5,98033
459000.0,4.0,3.0,2530,2.0,0,0,3,0,Burien,1,1,7590.0,98148
483453.0,4.0,2.75,2790,2.0,0,0,3,0,North Bend,0,0,7672.5,98045
246950.0,3.0,3.0,1670,1.0,0,0,3,0,Enumclaw,0,0,5010.0,98022
235000.0,1.0,1.5,1170,2.0,0,0,3,100,Seattle,7,0,1755.0,98126
288790.0,4.0,2.0,1350,3.0,0,0,3,0,Issaquah,6,0,2700.0,98029
229800.0,2.0,1.75,1110,2.0,0,0,3,0,Seattle,0,0,1942.5,98108
516500.0,1.0,1.25,1100,3.0,0,0,3,0,Seattle,0,0,1375.0,98112
234000.0,3.0,1.0,1040,1.0,0,0,3,0,Duvall,31,1,1040.0,98019
230000.0,2.0,1.75,1910,2.0,0,0,3,0,Maple Valley,34,0,3342.5,98038
300000.0,4.0,1.0,1370,1.0,0,0,3,0,Shoreline,65,1,1370.0,98155
470000.0,3.0,1.5,1500,1.5,0,0,4,360,Seattle,87,0,2250.0,98117
339900.0,3.0,1.0,1200,1.0,0,0,5,0,Newcastle,45,0,1200.0,98056
650000.0,2.0,1.0,1050,1.0,0,0,3,170,Seattle,110,0,1050.0,98122
585000.0,5.0,2.5,2670,1.5,0,0,4,1050,Seattle,94,0,6675.0,98125
699900.0,4.0,2.5,2190,1.0,0,0,4,760,Bellevue,42,0,5475.0,98006
598000.0,4.0,2.5,3130,2.0,0,0,3,0,North Bend,20,0,7825.0,98045
475000.0,3.0,2.5,1700,1.0,0,0,3,540,Seattle,16,1,4250.0,98126
314500.0,3.0,1.75,1700,1.0,0,0,3,500,Maple Valley,36,0,2975.0,98038
397000.0,3.0,3.5,1360,2.0,0,0,3,120,Seattle,7,0,4760.0,98144
345000.0,3.0,2.0,1610,1.0,0,0,4,0,Carnation,28,0,3220.0,98014
325000.0,5.0,2.75,2130,1.0,0,0,3,830,Seattle,23,0,5857.5,98118
265000.0,3.0,1.0,1800,1.0,0,0,5,0,Renton,57,0,1800.0,98056
402000.0,4.0,2.75,2950,1.0,0,0,4,830,Kent,40,0,8112.5,98042
835000.0,3.0,2.25,2120,2.0,0,0,4,0,Bellevue,50,0,4770.0,98005
780000.0,4.0,2.5,3500,2.0,0,0,3,0,Redmond,9,0,8750.0,98053
250000.0,3.0,2.0,1440,1.0,0,0,3,0,Des Moines,49,1,2880.0,98198
935000.0,2.0,2.5,1780,2.0,0,0,5,0,Bellevue,40,0,4450.0,98004
300000.0,2.0,1.0,960,1.0,0,0,3,0,Shoreline,67,1,960.0,98155
419000.0,2.0,1.75,1510,1.0,0,0,3,0,Redmond,8,0,2642.5,98053
410000.0,1.0,1.5,1010,1.0,0,0,3,0,Seattle,103,1,1515.0,98136
461000.0,3.0,1.75,3600,2.0,0,0,4,1200,Kirkland,66,0,6300.0,98033
385000.0,3.0,1.75,1300,1.0,0,0,3,0,Kirkland,46,1,2275.0,98034
669500.0,4.0,2.25,2500,1.5,0,0,4,980,Seattle,74,1,5625.0,98117
491950.0,3.0,2.25,2090,1.0,0,0,3,650,Seattle,56,1,4702.5,98115
560000.0,3.0,2.25,2070,1.5,0,0,3,0,Lake Forest Park,59,1,4657.5,98155
370000.0,3.0,1.0,1320,1.0,0,0,3,0,Shoreline,32,0,1320.0,98155
263400.0,4.0,2.0,1360,1.0,0,0,3,400,Auburn,54,1,2720.0,98001
100000.0,2.0,1.0,930,1.0,0,0,2,0,Burien,72,0,930.0,98166
289950.0,3.0,2.5,1760,1.5,0,0,5,0,Burien,77,0,4400.0,98148
263000.0,3.0,1.75,1410,2.0,0,0,3,0,Maple Valley,29,0,2467.5,98038
397500.0,4.0,2.5,2570,2.0,0,0,3,0,Maple Valley,22,0,6425.0,98038
245000.0,3.0,2.75,1300,1.0,0,0,3,440,Kent,18,0,3575.0,98030
535000.0,3.0,1.0,1580,1.0,0,0,3,400,Seattle,89,1,1580.0,98199
449000.0,4.0,2.5,2960,2.0,0,0,3,0,Maple Valley,9,0,7400.0,98038
490000.0,4.0,3.0,2330,2.0,0,0,3,410,Seattle,11,0,6990.0,98108
445800.0,4.0,2.25,2070,1.0,0,0,3,600,Lake Forest Park,37,1,4657.5,98155
345000.0,2.0,1.0,970,1.0,0,0,4,0,Seattle,82,1,970.0,98126
327500.0,3.0,2.25,2310,2.0,0,0,3,0,Kent,24,1,5197.5,98031
436500.0,4.0,2.5,2290,2.0,0,0,4,0,Renton,26,0,5725.0,98058
550000.0,3.0,2.25,1720,1.0,0,0,4,500,Redmond,47,0,3870.0,98052
441000.0,2.0,1.5,1190,1.0,0,0,3,200,Seattle,95,1,1785.0,98115
406500.0,2.0,1.0,870,1.0,0,0,4,0,Seattle,67,1,870.0,98116
243000.0,2.0,1.5,1068,2.0,0,0,3,0,Kenmore,24,1,1602.0,98028
359500.0,4.0,2.75,2140,2.0,0,0,3,0,Auburn,21,0,5885.0,98001
760000.0,4.0,2.5,3300,2.0,0,0,3,0,Woodinville,30,0,8250.0,98077
408000.0,5.0,3.25,2820,1.5,0,0,3,500,Seattle,108,1,9165.0,98118
480000.0,4.0,3.0,2440,2.0,0,0,3,550,Kenmore,33,1,7320.0,98028
875000.0,4.0,1.5,1800,1.5,0,0,4,0,Seattle,85,0,2700.0,98103
308000.0,3.0,1.0,1010,1.0,0,0,4,0,Seattle,60,1,1010.0,98118
880000.0,4.0,2.75,3220,1.5,0,0,4,900,Seattle,83,0,8855.0,98105
170000.0,2.0,1.0,1200,2.0,0,0,2,0,Redmond,38,0,1200.0,98053
491500.0,3.0,2.25,1470,2.0,0,0,3,0,Issaquah,29,0,3307.5,98029
515000.0,3.0,2.5,2600,2.0,0,0,3,0,Kenmore,11,0,6500.0,98028
550000.0,4.0,1.5,2750,1.0,0,0,2,1250,Renton,56,0,4125.0,98055
255000.0,2.0,1.0,1320,1.0,0,0,3,380,Seattle,95,1,1320.0,98108
635000.0,3.0,2.5,3350,2.0,0,0,3,800,Kirkland,9,0,8375.0,98034
850000.0,3.0,2.5,2650,2.0,0,0,3,820,Seattle,94,1,6625.0,98119
265000.0,2.0,2.0,1860,1.0,0,0,3,600,Seattle,62,1,3720.0,98178
349810.0,3.0,1.0,960,1.0,0,0,4,0,Shoreline,56,1,960.0,98155
972000.0,4.0,1.75,2010,1.0,0,2,5,400,Seattle,77,0,3517.5,98199
235000.0,2.0,1.0,900,1.0,0,0,1,0,Snoqualmie,86,0,900.0,98065
330000.0,4.0,2.5,2340,2.0,0,0,3,0,Kent,17,0,5850.0,98042
500000.0,4.0,3.0,3720,3.0,0,0,3,0,Renton,35,1,11160.0,98059
570000.0,3.0,2.0,1890,1.0,0,0,3,420,Bellevue,65,1,3780.0,98006
544000.0,3.0,2.5,1460,2.0,0,0,3,280,Seattle,7,0,3650.0,98117
439000.0,3.0,2.5,3180,1.0,0,0,3,1370,Renton,8,0,7950.0,98056
530000.0,4.0,2.25,1980,2.0,0,0,3,0,Sammamish,33,1,4455.0,98074
427500.0,2.0,2.0,1090,3.0,0,0,3,0,Seattle,6,0,2180.0,98109
337000.0,4.0,2.5,2230,2.0,0,0,4,0,Covington,12,0,5575.0,98042
1095000.0,4.0,2.75,3330,2.0,0,0,4,0,Kirkland,19,0,9157.5,98033
435000.0,4.0,2.0,1880,1.0,0,0,3,910,Seattle,110,0,3760.0,98144
765000.0,5.0,3.0,2870,1.0,0,0,3,920,Seattle,50,1,8610.0,98103
492650.0,4.0,1.75,2120,1.0,0,0,3,480,Shoreline,47,1,3710.0,98177
383962.0,4.0,2.5,2700,2.0,0,0,3,0,Tukwila,13,0,6750.0,98168
950000.0,4.0,2.5,3670,2.5,0,0,3,0,Issaquah,7,0,9175.0,98029
457000.0,3.0,2.5,1220,2.0,0,0,3,210,Seattle,6,0,3050.0,98117
882566.0,4.0,2.5,3560,3.0,0,0,3,0,Redmond,0,0,8900.0,98052
963000.0,4.0,3.25,3530,2.0,0,0,3,0,Kirkland,7,0,11472.5,98033
345000.0,4.0,2.5,2280,2.0,0,0,3,0,Maple Valley,8,0,5700.0,98038
800000.0,3.0,3.5,3830,2.0,0,0,3,300,Woodinville,21,0,13405.0,98077
314500.0,3.0,2.0,2050,1.0,0,0,3,0,Federal Way,21,0,4100.0,98003
530000.0,3.0,2.5,3660,2.0,0,2,4,400,Enumclaw,25,0,9150.0,98022
650000.0,4.0,2.5,3350,2.0,0,0,3,0,Black Diamond,10,1,8375.0,98010
349500.0,3.0,2.0,1270,1.0,0,0,3,0,Seattle,51,1,2540.0,98122
165050.0,3.0,1.0,1200,1.0,0,0,3,0,Enumclaw,55,1,1200.0,98022
580000.0,3.0,2.5,2200,2.0,0,2,3,0,Bellevue,36,0,5500.0,98008
330000.0,3.0,2.5,1680,1.0,0,0,3,600,Seattle,55,1,4200.0,98146
875000.0,5.0,3.5,3840,2.0,0,0,3,0,Sammamish,13,0,13440.0,98074
500000.0,2.0,1.0,950,1.0,0,2,3,100,Seattle,88,1,950.0,98103
445000.0,4.0,2.5,2280,2.0,0,0,3,0,Kent,20,0,5700.0,98042
274900.0,4.0,2.5,1970,2.0,0,0,3,0,Kent,27,1,4925.0,98030
219950.0,3.0,1.5,1620,1.0,0,0,4,0,Covington,47,0,2430.0,98042
691500.0,4.0,2.5,2600,2.0,0,0,3,0,Seattle,52,1,6500.0,98115
459500.0,2.0,1.0,1250,1.0,0,0,3,400,Seattle,85,0,1250.0,98117
955500.0,4.0,1.75,2130,1.5,0,0,3,0,Seattle,100,1,3727.5,98119
328950.0,4.0,1.75,2550,1.0,0,0,5,1250,Kent,36,0,4462.5,98031
307000.0,3.0,1.0,1150,1.5,0,0,3,0,North Bend,87,1,1150.0,98045
382500.0,3.0,1.75,1040,1.0,0,0,4,0,Issaquah,47,0,1820.0,98027
1150000.0,4.0,2.5,3340,2.0,0,0,3,0,Kirkland,18,0,8350.0,98033
478000.0,3.0,2.25,1640,2.0,0,0,3,0,Issaquah,20,0,3690.0,98029
260000.0,2.0,1.0,770,1.0,0,0,4,0,Shoreline,66,0,770.0,98155
850000.0,4.0,3.25,4350,1.0,0,0,3,2150,Issaquah,8,0,14137.5,98027
616000.0,4.0,1.75,1700,1.0,0,0,3,0,Seattle,57,1,2975.0,98199
540000.0,3.0,1.75,2050,1.0,0,0,3,650,Sammamish,30,0,3587.5,98074
300000.0,3.0,2.25,1660,2.0,0,0,3,0,Duvall,13,0,3735.0,98019
507500.0,3.0,1.75,1990,1.0,0,0,3,800,Redmond,37,1,3482.5,98052
241000.0,3.0,2.0,1770,1.0,0,0,3,0,Auburn,28,0,3540.0,98001
485000.0,3.0,2.25,2440,2.0,0,0,3,350,Redmond,23,0,5490.0,98053
695000.0,3.0,2.5,2620,2.0,0,0,3,0,Woodinville,16,1,6550.0,98077
548000.0,4.0,2.5,2440,2.0,0,0,3,0,Newcastle,20,0,6100.0,98056
345000.0,2.0,1.0,1080,1.0,0,0,3,0,Seattle,59,1,1080.0,98136
280000.0,3.0,1.0,1090,1.0,0,0,4,0,Renton,52,0,1090.0,98056
450000.0,3.0,1.75,1400,1.0,0,0,3,0,Kenmore,51,1,2450.0,98028
515000.0,3.0,2.5,2010,2.0,0,0,3,0,Kenmore,20,0,5025.0,98028
1014250.0,3.0,1.0,1640,1.5,0,0,5,140,Bellevue,94,0,1640.0,98004
739900.0,5.0,2.5,3290,2.0,0,0,3,0,Sammamish,10,1,8225.0,98075
600000.0,2.0,2.5,2510,2.0,0,0,3,0,Bothell,24,1,6275.0,98011
370000.0,2.0,1.0,860,1.0,0,0,3,0,Seattle,62,1,860.0,98116
729032.0,4.0,2.5,2840,1.0,0,0,4,1060,Bellevue,37,0,7100.0,98005
510000.0,3.0,1.75,1750,2.0,0,0,3,0,Black Diamond,80,1,3062.5,98010
425000.0,3.0,1.5,1300,1.0,0,0,3,0,Redmond,50,1,1950.0,98052
1080000.0,3.0,2.75,3890,2.0,0,1,3,630,Seattle,47,1,10697.5,98118
337000.0,3.0,2.25,1460,3.0,0,0,3,0,Seattle,8,0,3285.0,98133
563000.0,4.0,1.0,1410,1.5,0,0,5,0,Seattle,103,1,1410.0,98107
245000.0,3.0,2.0,1190,1.5,0,0,5,0,Seattle,107,0,2380.0,98118
590000.0,3.0,2.0,1410,1.0,0,0,4,500,Seattle,67,1,2820.0,98115
695000.0,3.0,2.0,2500,1.5,0,0,5,820,Seattle,92,1,5000.0,98103
402500.0,2.0,1.0,800,1.0,0,0,5,0,Seattle,68,0,800.0,98107
435000.0,3.0,2.5,2530,2.0,0,0,3,0,Duvall,21,0,6325.0,98019
660000.0,3.0,2.0,2570,1.0,0,0,3,600,Redmond,31,1,5140.0,98052
300000.0,3.0,2.75,2090,1.0,0,0,3,750,Federal Way,27,1,5747.5,98023
600000.0,5.0,2.25,2980,1.0,0,0,3,1400,Seattle,54,1,6705.0,98125
205000.0,3.0,1.75,1170,1.0,0,0,3,0,Covington,33,1,2047.5,98042
357500.0,3.0,3.5,2080,2.0,0,0,3,0,Maple Valley,10,1,7280.0,98038
1110000.0,5.0,3.25,3350,2.0,0,0,4,840,Seattle,17,0,10887.5,98105
332888.0,2.0,2.5,1050,2.0,0,0,3,100,Seattle,7,0,2625.0,98122
174000.0,2.0,1.0,900,1.0,0,0,3,0,Pacific,35,1,900.0,98047
515000.0,2.0,1.0,1050,1.0,0,0,5,0,Seattle,107,0,1050.0,98107
392000.0,5.0,2.25,3740,1.5,0,0,3,1500,Des Moines,56,1,8415.0,98198
485000.0,4.0,1.75,1430,2.0,0,0,3,0,Seattle,114,1,2502.5,98122
217500.0,3.0,1.75,1400,1.0,0,0,4,0,Federal Way,30,0,2450.0,98003
502000.0,3.0,2.25,1600,2.0,0,0,4,0,Woodinville,31,0,3600.0,98072
820000.0,3.0,2.25,2880,2.0,0,0,3,0,Bellevue,25,0,6480.0,98006
102500.0,2.0,1.0,820,1.0,0,0,3,0,Seattle,77,1,820.0,98106
925000.0,5.0,5.5,5190,2.0,0,2,3,0,Snoqualmie,13,0,28545.0,98065
540000.0,4.0,2.5,2180,1.0,0,0,4,1000,Redmond,46,0,5450.0,98052
600000.0,2.0,1.0,910,1.5,0,0,3,0,Seattle,114,1,910.0,98112
406000.0,4.0,1.0,1580,1.5,0,2,4,0,Seattle,86,0,1580.0,98178
620000.0,4.0,3.0,2130,1.0,0,0,5,690,Seattle,66,1,6390.0,98116
1060000.0,4.0,2.5,4570,2.0,0,2,3,0,Sammamish,24,1,11425.0,98074
401000.0,3.0,2.0,1240,1.0,0,0,3,240,Sammamish,30,0,2480.0,98074
725000.0,3.0,1.75,1860,2.0,0,2,4,0,Seattle,55,0,3255.0,98144
276000.0,1.0,0.75,370,1.0,0,0,5,0,Seattle,91,0,277.5,98117
500000.0,5.0,3.25,3130,2.0,0,0,3,950,Issaquah,39,0,10172.5,98027
375000.0,3.0,1.75,2530,1.0,0,0,4,730,Kent,37,0,4427.5,98042
260000.0,3.0,2.25,1920,1.0,0,0,4,620,Kent,53,1,4320.0,98031
431000.0,4.0,2.5,2300,2.0,0,0,3,0,Renton,13,0,5750.0,98056
321000.0,4.0,2.5,1830,2.0,0,0,3,0,Maple Valley,11,0,4575.0,98038
433000.0,4.0,1.5,1550,1.0,0,0,4,370,Seattle,51,0,2325.0,98118
920000.0,4.0,3.5,4080,2.0,0,0,3,0,Redmond,9,0,14280.0,98053
482000.0,3.0,2.25,1710,2.0,0,0,3,0,Sammamish,25,0,3847.5,98074
712000.0,3.0,2.5,2375,2.0,0,0,3,0,Redmond,12,0,5937.5,98052
505000.0,4.0,2.75,2200,1.0,0,0,4,1100,Bellevue,52,0,6050.0,98006
452000.0,3.0,1.75,1110,1.0,0,0,4,0,Redmond,48,0,1942.5,98052
581000.0,4.0,1.0,1630,1.5,0,0,3,0,Seattle,93,1,1630.0,98122
952500.0,4.0,1.5,2550,2.0,0,0,4,0,Seattle,104,0,3825.0,98112
808000.0,4.0,2.25,2500,2.0,0,0,4,0,Bellevue,27,0,5625.0,98007
476000.0,4.0,3.0,2890,1.0,0,0,3,1300,Seattle,69,1,8670.0,98115
535000.0,4.0,1.75,1420,1.5,0,0,4,0,Seattle,69,0,2485.0,98117
629800.0,3.0,2.5,2390,2.0,0,0,3,170,Issaquah,6,0,5975.0,98029
417838.0,4.0,2.5,2530,2.0,0,0,3,0,Maple Valley,0,0,6325.0,98038
399895.0,4.0,2.5,2701,2.0,0,0,3,0,Auburn,0,0,6752.5,98092
825000.0,4.0,2.75,3990,2.0,0,0,3,0,Redmond,11,0,10972.5,98053
300000.0,4.0,2.5,2303,2.0,0,0,3,0,Auburn,8,0,5757.5,98092
640000.0,2.0,2.25,1540,3.0,0,0,3,0,Seattle,7,0,3465.0,98122
460000.0,3.0,2.5,1450,2.0,0,0,3,510,Seattle,6,0,3625.0,98107
525000.0,2.0,2.5,1160,2.0,0,0,3,120,Seattle,2,1,2900.0,98119
499990.0,4.0,2.75,2910,2.0,0,0,3,0,North Bend,1,1,8002.5,98045
1020000.0,4.0,3.5,3770,2.0,0,0,3,0,Kirkland,6,0,13195.0,98033
675000.0,5.0,2.25,2900,1.0,0,0,3,1450,Bellevue,29,0,6525.0,98006
512031.0,3.0,1.75,1540,1.0,0,2,3,770,Seattle,94,1,2695.0,98117
310000.0,2.0,1.0,700,1.0,0,0,4,0,Seattle,96,1,700.0,98103
1075000.0,3.0,2.5,3280,1.0,0,0,3,1600,Seattle,44,1,8200.0,98115
255000.0,4.0,2.0,2430,1.0,0,0,3,1000,Seattle,54,1,4860.0,98178
435000.0,3.0,2.5,1900,2.0,0,0,3,0,Bothell,21,0,4750.0,98011
453000.0,3.0,2.0,1660,1.0,0,0,3,400,Kirkland,31,1,3320.0,98034
260000.0,4.0,2.0,1620,2.0,0,0,4,0,Kent,39,0,3240.0,98031
659000.0,4.0,2.0,2090,1.0,0,0,4,0,Mercer Island,63,1,4180.0,98040
223000.0,3.0,2.0,1110,1.0,0,0,4,0,Kent,23,0,2220.0,98031
851000.0,5.0,3.25,3760,2.0,0,0,3,1210,Bellevue,30,0,12220.0,98006
605000.0,3.0,2.25,2080,1.0,0,0,4,550,Redmond,41,0,4680.0,98052
895000.0,4.0,2.25,1950,1.0,0,0,3,620,Seattle,67,1,4387.5,98109
519000.0,5.0,2.25,2570,1.0,0,1,3,1100,Normandy Park,64,1,5782.5,98166
535000.0,3.0,1.75,2330,1.0,0,0,3,940,Woodinville,31,1,4077.5,98072
489000.0,3.0,3.0,3700,2.0,0,0,3,0,SeaTac,32,0,11100.0,98188
250000.0,3.0,2.25,1920,1.0,0,0,3,400,Burien,49,1,4320.0,98148
580000.0,3.0,2.25,1900,1.5,0,0,3,700,Seattle,109,1,4275.0,98122
1038000.0,4.0,1.75,1440,1.0,0,0,4,0,Bellevue,47,0,2520.0,98004
605000.0,4.0,2.25,2940,1.0,0,0,5,1420,Kenmore,53,0,6615.0,98028
599950.0,4.0,3.5,2500,2.0,0,0,3,690,Redmond,6,0,8750.0,98052
700000.0,3.0,2.5,2490,2.0,0,0,3,0,Redmond,21,0,6225.0,98053
480000.0,3.0,2.0,1470,1.0,0,0,4,0,Seattle,58,0,2940.0,98125
329950.0,4.0,2.5,2120,2.0,0,0,3,0,Maple Valley,12,0,5300.0,98038
250000.0,3.0,1.75,1200,1.0,0,0,3,0,Kent,30,0,2100.0,98031
345000.0,5.0,2.5,2450,2.0,0,0,3,0,Kent,12,0,6125.0,98030
175000.0,4.0,2.5,1780,2.0,0,0,3,0,Des Moines,23,0,4450.0,98198
185000.0,5.0,1.0,1590,1.5,0,0,3,500,Seattle,72,1,1590.0,98146
411000.0,4.0,2.0,2370,2.0,0,0,4,0,Auburn,36,1,4740.0,98001
690000.0,3.0,1.5,1760,2.0,0,0,3,0,Seattle,92,1,2640.0,98102
265000.0,4.0,3.0,1940,1.0,0,0,4,0,Shoreline,66,0,5820.0,98155
720000.0,4.0,3.0,3550,1.5,0,0,4,1370,Bothell,24,0,10650.0,98011
256000.0,4.0,2.5,2050,2.0,0,0,3,0,Des Moines,12,0,5125.0,98198
255000.0,4.0,2.25,1680,2.0,0,0,3,0,Auburn,12,0,3780.0,98092
540000.0,3.0,2.25,1320,2.0,0,0,3,0,Seattle,20,0,2970.0,98122
481015.0,3.0,2.25,1550,2.0,0,0,3,0,Kirkland,27,1,3487.5,98033
575000.0,3.0,1.75,2680,1.0,0,0,5,1090,Issaquah,40,0,4690.0,98027
339950.0,3.0,2.5,2390,1.0,0,0,3,550,Kent,30,0,5975.0,98042
475000.0,4.0,2.5,2040,2.0,0,0,4,0,Shoreline,51,0,5100.0,98133
732000.0,3.0,3.75,2670,2.5,0,4,4,650,Seattle,37,0,10012.5,98126
860000.0,4.0,1.75,1880,1.5,0,0,4,0,Seattle,90,0,3290.0,98109
389000.0,4.0,1.75,2400,1.5,0,0,4,900,Seattle,87,0,4200.0,98133
645000.0,3.0,1.75,2270,1.0,0,0,4,900,Seattle,58,0,3972.5,98177
475000.0,4.0,2.5,1850,2.0,0,0,5,0,Kirkland,33,0,4625.0,98034
550000.0,4.0,2.75,2160,1.0,0,0,3,730,Seattle,27,1,5940.0,98115
305000.0,2.0,1.0,2160,1.0,0,0,3,800,Tukwila,46,1,2160.0,98168
782000.0,2.0,1.5,1570,1.5,0,2,4,250,Seattle,108,1,2355.0,98119
545000.0,3.0,2.0,1340,1.5,0,0,4,0,Seattle,91,0,2680.0,98118
394500.0,4.0,2.5,3002,2.0,0,0,3,0,Kent,10,1,7505.0,98031
600000.0,5.0,2.0,2190,1.0,0,0,5,1080,Redmond,49,0,4380.0,98052
300000.0,2.0,1.0,1010,1.0,0,0,3,0,Shoreline,67,1,1010.0,98155
330000.0,4.0,2.5,2105,2.0,0,0,3,0,Kent,11,0,5262.5,98042
723000.0,4.0,2.25,2430,1.5,0,0,3,800,Seattle,86,1,5467.5,98116
480000.0,5.0,2.5,2160,2.0,0,0,3,0,Snoqualmie,16,1,5400.0,98065
496000.0,2.0,1.0,900,1.0,0,0,3,0,Seattle,68,0,900.0,98107
625000.0,3.0,3.0,1820,3.0,0,0,3,280,Seattle,8,0,5460.0,98119
475000.0,4.0,2.0,2100,1.0,0,0,5,1050,Seattle,52,0,4200.0,98125
275250.0,3.0,2.25,1520,2.0,0,0,4,0,Maple Valley,22,0,3420.0,98038
